stop_name,lat,lon,stop_type
Sylvan Cres/Huntingdale Rd (Ashwood),-37.86622959,145.1119601,bus
Essex Heights Reserve/111 Huntingdale Rd (Ashwood),-37.86353405,145.1124608,bus
Eildon Rd/Huntingdale Rd (Ashwood),-37.86220448,145.1127221,bus
Arthur St/Huntingdale Rd (Ashwood),-37.85988546,145.1130995,bus
Leyland Rd/Huntingdale Rd (Ashwood),-37.85745115,145.1135935,bus
Peacock St/Highbury Rd (Burwood),-37.85555133,145.114824,bus
Station St/Highbury Rd (Burwood),-37.85595755,145.1182462,bus
Goold St/Station St (Burwood),-37.85450301,145.119147,bus
Duncan St/Rathmines St (Fairfield),-37.77640378,145.0163207,bus
Talbett St/Station St (Burwood),-37.85309253,145.1194216,bus
Station St/Burwood Hwy (Burwood),-37.85066567,145.1192559,bus
Deakin University/Burwood Hwy (Burwood),-37.85019744,145.1153354,bus
Burwood Hwy/Elgar Rd (Burwood),-37.84870924,145.1090771,bus
Daniel St/Elgar Rd (Burwood),-37.84700187,145.1093821,bus
Uganda St/Elgar Rd (Burwood),-37.84389306,145.1099615,bus
Cadorna St/Elgar Rd (Burwood),-37.84181708,145.1103214,bus
Wattle Park/Elgar Rd (Burwood),-37.83775083,145.110766,bus
Wingrove St/Rathmines St (Fairfield),-37.77764399,145.0161173,bus
Corrigan Rd/Henderson Rd (Keysborough),-37.98191686,145.1644922,bus
Walnut Cres/Henderson Rd (Keysborough),-37.98175828,145.1629932,bus
Alderney Rd/Henderson Rd (Keysborough),-37.98153163,145.1611772,bus
Gwent St/Paterson Rd (Springvale South),-37.97963185,145.155532,bus
Northgate Dr/Paterson Rd (Springvale South),-37.97918677,145.1518657,bus
Springvale Rd/Paterson Rd (Springvale South),-37.97870161,145.14795,bus
226 Clarke Rd (Springvale South),-37.97738313,145.1460591,bus
Kingston Gardens Aged Care/201 Clarke Rd (Springvale South),-37.9757183,145.145065,bus
Fairfield Railway Station/Wingrove St (Fairfield),-37.7788634,145.01789,bus
Spring Rd/Clarke Rd (Springvale South),-37.96781307,145.1403805,bus
Camelot Dr/Clarke Rd (Springvale South),-37.96537223,145.1393265,bus
Melview Dr/Clarke Rd (Springvale South),-37.96334269,145.1386379,bus
Heatherton Rd/Westall Rd (Springvale),-37.95958988,145.1366838,bus
Bellavista Cres/Westall Rd (Springvale),-37.95517695,145.1374327,bus
Libbett Ave/Westall Rd (Springvale),-37.95213993,145.1379988,bus
Spring Valley Dr/Westall Rd (Springvale),-37.9479084,145.1388226,bus
Fairfield Community Centre/Station St (Fairfield),-37.77667332,145.018414,bus
Westall Railway Station/Westall Rd (Clayton South),-37.94076775,145.1397538,bus
Rosebank Ave/Wordsworth Ave (Clayton South),-37.93881793,145.1315874,bus
17 Wordsworth Ave (Clayton South),-37.93670679,145.132005,bus
Milton Ave/Oakes Ave (Clayton South),-37.93544863,145.1305235,bus
Bevan Ave/Oakes Ave (Clayton South),-37.93515987,145.1282324,bus
46 Main Rd (Clayton South),-37.9342997,145.1274122,bus
McMillan St/Main Rd (Clayton South),-37.93271879,145.1277368,bus
Centre Rd/Haughton Rd (Clayton South),-37.92985627,145.1268082,bus
Audsley St/Centre Rd (Clayton South),-37.92906262,145.1228121,bus
Mitchell St/Station St (Fairfield),-37.7741212,145.0188454,bus
Olive St/Clayton Rd (Clayton South),-37.92971986,145.1188246,bus
Kimbarra St/Clayton Rd (Clayton South),-37.9319466,145.1183127,bus
Byron St/Clayton Rd (Clayton South),-37.93496679,145.1178261,bus
Whiteside Rd/Clayton Rd (Clayton South),-37.93835484,145.117239,bus
Clayton South Primary School/Clayton Rd (Clayton South),-37.94082533,145.1167549,bus
Murphy St/Bourke Rd (Clarinda),-37.94287661,145.1154167,bus
Allwen Ct/Bourke Rd (Clarinda),-37.94252127,145.1123647,bus
Separation St/Station St (Fairfield),-37.77113842,145.0193905,bus
Glenelg Dr/Bourke Rd (Clarinda),-37.94220974,145.1098009,bus
Springs Rd/Bourke Rd (Clarinda),-37.94179765,145.1065911,bus
Clarinda Shopping Centre/Bourke Rd (Clarinda),-37.9413522,145.1029953,bus
Opp 53 Bourke Rd (Clarinda),-37.94092338,145.0993195,bus
Angus Ct/Bourke Rd (Oakleigh South),-37.94046705,145.0956216,bus
Cedar Ct/Bourke Rd (Oakleigh South),-37.94013844,145.0931381,bus
Barkers St/Old Dandenong Rd (Oakleigh South),-37.93791432,145.0893609,bus
Commonwealth Golf Course/69 Old Dandenong Rd (Oakleigh South),-37.93596162,145.0873179,bus
Commonwealth Golf Course/Old Dandenong Rd (Oakleigh South),-37.9339687,145.0844681,bus
Trenerry Cres/Johnston St (Abbotsford),-37.80050854,145.0002185,bus
Edwin St/Station St (Fairfield),-37.76932246,145.0196547,bus
Tecoma Ct/Old Dandenong Rd (Oakleigh South),-37.93237986,145.0820859,bus
Warrigal Rd/South Rd (Moorabbin),-37.93863706,145.0784072,bus
Kingsway/South Rd (Moorabbin),-37.93809268,145.074325,bus
Alex Ave/South Rd (Moorabbin),-37.93768714,145.0710244,bus
The Sandbelt Club/South Rd (Moorabbin),-37.93748641,145.0681281,bus
Sullivan St/South Rd (Moorabbin),-37.93693548,145.0642169,bus
Chesterville Rd/South Rd (Moorabbin),-37.93644315,145.0605888,bus
Rowans Rd/South Rd (Moorabbin),-37.93608075,145.05665,bus
Darebin Rd/Station St (Fairfield),-37.76666243,145.0201003,bus
Fletcher St/South Rd (Moorabbin),-37.93530908,145.0519483,bus
Delhi St/Mitcham Rd (Mitcham),-37.8190587,145.1939587,bus
Agra St/Mitcham Rd (Mitcham),-37.82085457,145.1941195,bus
Lucknow St/Mitcham Rd (Mitcham),-37.82437318,145.1943745,bus
Rangeview Shopping Centre/Mitcham Rd (Mitcham),-37.82698121,145.1946064,bus
Vernal Ave/Mitcham Rd (Mitcham),-37.82843405,145.19473,bus
Picadilly St/Golf Rd (Oakleigh South),-37.91358532,145.0889782,bus
Metropolitan Golf Course/opp 9 Golf Rd (Oakleigh South),-37.91114197,145.0894623,bus
North Rd/Golf Links Ave (Oakleigh),-37.90872073,145.0907534,bus
Ryan St/Blyth St (Brunswick East),-37.76746381,144.9812992,bus
John Cain Memorial Park/Station St (Thornbury),-37.76317557,145.0206814,bus
Lee St/Roberts St (Brunswick East),-37.76614856,144.9823794,bus
Stewart St/Nicholson St (Brunswick East),-37.76495566,144.9806068,bus
Glenmorgan St/Nicholson St (Brunswick East),-37.76362757,144.9793602,bus
Lyndhurst Cres/Nicholson St (Brunswick East),-37.76248809,144.9775523,bus
Lygon St/Albion St (Brunswick East),-37.76194894,144.9729242,bus
Leithead St/Albion St (Brunswick),-37.76160186,144.9700391,bus
Austin Tce/Albion St (Brunswick),-37.76142077,144.9684208,bus
De Carle St/Albion St (Brunswick),-37.76100857,144.9649018,bus
Sydney Rd/Albion St (Brunswick),-37.76078548,144.9629441,bus
Anstey Railway Station/217 Albion St (Brunswick),-37.76057451,144.9611678,bus
Clarendon St/Station St (Thornbury),-37.7614677,145.0209426,bus
Austral Ave/Albion St (Brunswick),-37.7600461,144.9566759,bus
Patterson St/Albion St (Brunswick),-37.75973998,144.9540963,bus
Thistle St/Albion St (Brunswick),-37.75942362,144.9514488,bus
Cornwall St/Albion St (Brunswick West),-37.75916369,144.9494582,bus
Trenoweth St/Albion St (Brunswick West),-37.75882763,144.9467206,bus
Melville Rd/Albion St (Brunswick West),-37.75860969,144.9445586,bus
Wales St/Albion St (Brunswick West),-37.75828609,144.9420249,bus
Gronn Pl/Albion St (Brunswick West),-37.75797331,144.9390824,bus
Yarrabin St/Albion St (Brunswick West),-37.7576592,144.9365826,bus
Rossmoyne Village/Station St (Thornbury),-37.75953596,145.0212892,bus
Hopetoun St/Albion St (Brunswick West),-37.75741883,144.9346937,bus
Lawson St/Albion St (Essendon),-37.75667948,144.9321036,bus
Tennyson St/Albion St (Essendon),-37.75646403,144.9306114,bus
McPherson St/Albion St (Essendon),-37.75629323,144.9285844,bus
Pascoe Vale Rd/Albion St (Essendon),-37.75598449,144.9264023,bus
Pascoe Vale Rd/Brewster St (Essendon),-37.75138259,144.925044,bus
Kalimna St/Brewster St (Essendon),-37.75118787,144.9231994,bus
Peterleigh Gr/Brewster St (Essendon),-37.75097431,144.92131,bus
Napier St/Brewster St (Essendon),-37.75075832,144.9192845,bus
Station St/Cheltenham Rd (Dandenong),-37.99144912,145.2093477,bus
Cheltenham Rd/George St (Dandenong),-37.98933685,145.204981,bus
Langhorne Pl/Langhorne St (Dandenong),-37.98726043,145.2148013,bus
Langhorne Pl/Langhorne St (Dandenong),-37.98748286,145.2152058,bus
Keneally St/Cheltenham Rd (Dandenong),-37.98999432,145.2055457,bus
Dundas St/Albert St (Preston),-37.75392777,145.0205874,bus
Progress Rd/Wattletree Rd (Eltham North),-37.70275905,145.1522194,bus
Banks Rd/Wattletree Rd (Eltham North),-37.6963559,145.1496337,bus
Glen Gully Rd/Wattletree Rd (Eltham North),-37.69426649,145.1474287,bus
Casuarina Rdge/Wattletree Rd (Eltham North),-37.6906652,145.1453635,bus
Raglan St/Albert St (Preston),-37.7504227,145.0211575,bus
Parry Rd/Ryans Rd (Eltham North),-37.68892677,145.1425603,bus
Lesay Dr/Ryans Rd (St Helena),-37.68573532,145.1430595,bus
Happy Valley Rise/Main St (Diamond Creek),-37.67385589,145.1481292,bus
Waigo Way/Brooks Cres (Diamond Creek),-37.67478685,145.1575056,bus
Hotham Ct/James Cook Dr (Diamond Creek),-37.68006054,145.1587585,bus
Oulton Reserve/Albert St (Preston),-37.74832919,145.021531,bus
Farrer Cl/James Cook Dr (Diamond Creek),-37.6795607,145.1625355,bus
Patyah St/Phipps Cres (Diamond Creek),-37.67876527,145.1646982,bus
Main Hurstbridge Rd/Phipps Cres (Diamond Creek),-37.67515911,145.1651953,bus
Diamond Creek Plaza/Main Hurstbridge Rd (Diamond Creek),-37.67435909,145.1595458,bus
Amaroo Ct/Broad Gully Rd (Diamond Creek),-37.66891756,145.157356,bus
Ryan St/Broad Gully Rd (Diamond Creek),-37.66937077,145.15349,bus
Grassy Flat Rd/Broad Gully Rd (Diamond Creek),-37.66941438,145.1510966,bus
Ovando St/Albert St (Preston),-37.74603732,145.0218985,bus
Clyde St/Collins St (Diamond Creek),-37.6720061,145.1497058,bus
Nillumbik Park/Chute St (Diamond Creek),-37.67316393,145.1528517,bus
Beech St/Alexander Ave (Thomastown),-37.68058701,145.0172884,bus
Frederick St/Alexander Ave (Thomastown),-37.68094756,145.0205105,bus
Acacia St/Alexander Ave (Thomastown),-37.68125482,145.0232464,bus
Nick Ascenzo Reserve/Opp 105 Alexander Ave (Thomastown),-37.68168775,145.0270336,bus
11 Darebin Dr (Thomastown),-37.68181342,145.0313165,bus
Clarke St/Johnston St (Abbotsford),-37.8006045,145.0016243,bus
Eton St/Albert St (Preston),-37.74388095,145.022285,bus
Chapman Ave/Darebin Dr (Thomastown),-37.68188338,145.0338887,bus
Bates Ave/Darebin Dr (Thomastown),-37.68016996,145.0354421,bus
Valentine Ave/Darebin Dr (Thomastown),-37.67866901,145.0356858,bus
McKimmies Rd/Darebin Dr (Thomastown),-37.67607171,145.0361171,bus
Casey Dr/Darebin Dr (Lalor),-37.67404999,145.0364765,bus
Donald St/Darebin Dr (Lalor),-37.66924484,145.0358322,bus
Hertford Pl/Darebin Dr (Lalor),-37.66660876,145.0350174,bus
Dalton Rd/Burton St (Lalor),-37.66709852,145.031422,bus
49 Burton St (Lalor),-37.66695776,145.0300086,bus
Ruthven Cres/Burton St (Lalor),-37.66663996,145.0271714,bus
Blake Park/Albert St (Preston),-37.74162795,145.0228216,bus
Cherry Ct/Edmondson St (Lalor),-37.66587198,145.0249017,bus
Edmondson St/Curtin Ave (Lalor),-37.66452824,145.0237696,bus
Newton Cres/Curtin Ave (Lalor),-37.66515227,145.0212136,bus
Peter Lalor Walk/Station St (Lalor),-37.67312663,145.015775,bus
Heath St/Station St (Thomastown),-37.67654127,145.0151851,bus
Heather Ave/Spring St (Thomastown),-37.68184381,145.0052467,bus
Johnson St/Spring St (Thomastown),-37.68226084,145.0091249,bus
McLeod St/Spring St (Thomastown),-37.68261815,145.0126759,bus
Cook Reserve/Victoria Dr (Thomastown),-37.67355042,144.9913076,bus
Gillwell Rd/Barry Rd (Thomastown),-37.67151186,144.9938455,bus
Franklin Rd/Edgars Rd (Lalor),-37.67011987,145.0031571,bus
Robert St/Edgars Rd (Lalor),-37.66776806,145.0042405,bus
Dion Cl/Edgars Rd (Lalor),-37.66538614,145.0051432,bus
Mount View Rd/Kingsway Dr (Lalor),-37.66460627,145.0075221,bus
Lyndon St/Kingsway Dr (Lalor),-37.66500999,145.0111504,bus
Linoak Ave/Kingsway Dr (Lalor),-37.66524274,145.0131961,bus
Mount View Rd/Main St (Thomastown),-37.67979342,145.0097691,bus
Lantana Ave/Main St (Thomastown),-37.67942682,145.0062072,bus
Simpson St/Main St (Thomastown),-37.67895487,145.0017523,bus
Alexina St/Alfrieda St (St Albans),-37.74031273,144.8011384,bus
Westvale Church/Alfrieda St (St Albans),-37.73775346,144.8016226,bus
Collins St/Biggs St (St Albans),-37.73697864,144.8025987,bus
Walmer Ave/Biggs St (St Albans),-37.73743546,144.8063185,bus
Leslie St/Biggs St (St Albans),-37.73776742,144.8091456,bus
40 Dorking Rd (Box Hill North),-37.81636664,145.1311687,bus
9 Stenson Rd (Kealba),-37.73921615,144.8245925,bus
Driscolls Rd/Stenson Rd (Kealba),-37.73827016,144.8280244,bus
Harefield Cres/Driscolls Rd (Kealba),-37.73693278,144.8273373,bus
Leavesdon Ave/Driscolls Rd (Kealba),-37.73488199,144.8255931,bus
29 Driscolls Rd (Kealba),-37.73168752,144.822918,bus
Crevelli St/Tyler St (Preston),-37.73267569,145.0290737,bus
Green Gully Rd/Driscolls Rd (Kealba),-37.72832293,144.8207927,bus
170 Green Gully Rd (Kealba),-37.72871116,144.8179107,bus
17 Taylors Rd (St Albans),-37.72950426,144.813054,bus
Oslo Way/Taylors Rd (Keilor Downs),-37.72912225,144.8094685,bus
Carbine Way/Taylors Rd (Keilor Downs),-37.72792313,144.7983167,bus
Theodore St/Taylors Rd (Keilor Downs),-37.7280174,144.8004696,bus
Burkitt Ct/Tyler St (Preston),-37.73287926,145.0310087,bus
Keilor Shopping Centre/Taylors Rd (Keilor Downs),-37.72732841,144.8060495,bus
Carbine Way/Goodwood Dr (Keilor Downs),-37.72578853,144.7954868,bus
Goodwood Dr/Belmont Ave (Keilor Downs),-37.7242358,144.7963043,bus
Thornhill Dr/Belmont Ave (Keilor Downs),-37.72362154,144.7996013,bus
Belmont Ave/Copernicus Way (Keilor Downs),-37.7211646,144.8007404,bus
Lancia Dr/Copernicus Way (Keilor Downs),-37.71971679,144.7984916,bus
Goodwood Dr/Copernicus Way (Keilor Downs),-37.71915592,144.7950028,bus
Roseberry Ave/Copernicus Way (Keilor Downs),-37.71779909,144.7918439,bus
Seston St/Tyler St (Reservoir),-37.73313429,145.0333281,bus
Darebin Ave/Copernicus Way (Keilor Downs),-37.71506488,144.7897243,bus
Lady Nelson Way/Copernicus Way (Keilor Downs),-37.71266444,144.7895461,bus
Lady Nelson Way/Chichester Dr (Taylors Lakes),-37.7117239,144.7932153,bus
Cocoparra Cres/Chichester Dr (Taylors Lakes),-37.70960334,144.7940269,bus
Reed (west) Cres/Bond Dr (Taylors Lakes),-37.70372693,144.7848551,bus
Reed (east) Cres/Bond Dr (Taylors Lakes),-37.70204626,144.7817408,bus
438 Nepean Hwy (Frankston),-38.14158201,145.1215086,bus
O'Grady Ave/Nepean Hwy (Frankston),-38.13786283,145.1233611,bus
Mereweather Ave/Nepean Hwy (Frankston),-38.13438864,145.1241917,bus
Sullivan Memorial Park/Seston St (Reservoir),-37.73187154,145.033804,bus
Ambassador Motel/340 Nepean Hwy (Frankston),-38.133022,145.1243865,bus
Nepean Hwy/Overton Rd (Frankston),-38.12947882,145.1254126,bus
Kananook Ave/Boonong Ave (Seaford),-38.12568077,145.1268445,bus
Fortescue Ave/Boonong Ave (Seaford),-38.12583517,145.1280498,bus
Kananook Primary School/Boonong Ave (Seaford),-38.12614863,145.1307569,bus
Kananook Station/Wells Rd (Seaford),-38.12120749,145.135115,bus
Vicroads Motor Registration Office/Hartnett Dr (Seaford),-38.11784296,145.140596,bus
Peninsula Bvd/Hartnett Dr (Seaford),-38.11489466,145.14107,bus
Heversham Dr/Hartnett Dr (Seaford),-38.11207771,145.1418714,bus
Roseland Gr/St Elmo Rd (Ivanhoe),-37.76064245,145.0465506,bus
Clingin St/Seston St (Reservoir),-37.72915851,145.0343183,bus
Boonong Ave/Fortescue Ave (Seaford),-38.12551625,145.1278298,bus
Buna Ave/Fortescue Ave (Seaford),-38.12331478,145.1282283,bus
McCulloch Ave/Fortescue Ave (Seaford),-38.12107544,145.1285136,bus
Milne Ave/Fortescue Ave (Seaford),-38.11830036,145.1291092,bus
Moresby Ave/Fortescue Ave (Seaford),-38.11639632,145.1295114,bus
Bardia Ave/Fortescue Ave (Seaford),-38.11376499,145.1300804,bus
Seaford Rd/Fortescue Ave (Seaford),-38.11099109,145.1301853,bus
Johnstone St/Railway Pde (Seaford),-38.10933611,145.1298169,bus
Seaford Railway Station/Railway Pde (Seaford),-38.10428935,145.1286683,bus
Caddy Ct/Clingin St (Reservoir),-37.7287497,145.0325024,bus
Seaford North Reserve/Railway Pde (Seaford),-38.10030349,145.1284963,bus
Selsey St/Railway Pde (Seaford),-38.09634756,145.128506,bus
Armstrongs Rd/Railway Pde (Seaford),-38.09294056,145.1284675,bus
Arthur St/Railway Pde (Seaford),-38.09159783,145.1284675,bus
Coolibar Ave/Railway Pde (Seaford),-38.08891321,145.1279545,bus
Attunga Cres/Railway Pde (Seaford),-38.08510278,145.1274816,bus
Burrawong Ave/Railway Pde (Seaford),-38.08300738,145.1277517,bus
Kalimna St/Eel Race Rd (Carrum),-38.08176623,145.12621,bus
Progress Park/Chaleyer St (Reservoir),-37.72849381,145.0295931,bus
Sugar Berry Rise/Scarlet Oak Ave (Melton West),-37.6591171,144.5667097,bus
Stewart St/Nicholson St (Brunswick East),-37.76559209,144.9804079,bus
Glenmorgan St/Nicholson St (Brunswick East),-37.76358998,144.9792704,bus
Lyndhust Cres/Nicholson St (Brunswick East),-37.76261376,144.9780483,bus
Lygon St/Albion St (Brunswick East),-37.7620623,144.9732276,bus
Barrow St/Albion St (Brunswick),-37.76159228,144.9694831,bus
Mountfield St/Albion St (Brunswick),-37.7614523,144.9681588,bus
De Carle St/Albion St (Brunswick),-37.76107123,144.9648774,bus
Sydney Rd/Albion St (Brunswick),-37.76090299,144.9634858,bus
Anstey Railway Station/222 Albion St (Brunswick),-37.76053473,144.960431,bus
Eisenhower St/Chaleyer St (Reservoir),-37.72829382,145.0278737,bus
Austral Ave/Albion St (Brunswick),-37.76010014,144.9566744,bus
Westbourne St/Albion St (Brunswick),-37.75949884,144.9516284,bus
Hamilton St/Albion St (Brunswick West),-37.75920261,144.9491053,bus
Wallace St/Albion St (Brunswick West),-37.75893948,144.9469331,bus
Melville Rd/Albion St (Brunswick West),-37.75875183,144.9454741,bus
Bent St/Albion St (Brunswick West),-37.75838132,144.9423174,bus
Gronn Pl/Albion St (Brunswick West),-37.75799152,144.9390932,bus
Yarrabin St/Albion St (Brunswick West),-37.75769185,144.9363887,bus
Waxman Pde/Albion St (Brunswick West),-37.75748227,144.9347146,bus
Lawson St/Albion St (Essendon),-37.75693284,144.9326755,bus
Tennyson St/Albion St (Essendon),-37.75666215,144.9311166,bus
McPherson St/Albion St (Essendon),-37.7563833,144.9285819,bus
Pascoe Vale Rd/Albion St (Essendon),-37.7561324,144.9266139,bus
Raleigh St/Pascoe Vale Rd (Essendon),-37.75415222,144.9257271,bus
Pascoe Vale Rd/Brewster St (Essendon),-37.75148328,144.9246212,bus
Shaftesbury St/Brewster St (Essendon),-37.75121671,144.9222793,bus
Napier St/Brewster St (Essendon),-37.75087501,144.9187478,bus
Mashoobra St/Boundary Rd (Coburg North),-37.71865906,144.9569287,bus
Adler Gr/Boundary Rd (Coburg North),-37.71836352,144.9539191,bus
Dorrington Ave/Albert St (Reservoir),-37.72652874,145.0247209,bus
Shorts Rd/Lorensen Ave (Coburg North),-37.72352161,144.9608682,bus
Athol St/Shorts Rd (Coburg North),-37.72354222,144.9578951,bus
Guilfoyle Ave/Shorts Rd (Coburg North),-37.72318478,144.9544332,bus
Merbein St/Sussex St (Pascoe Vale),-37.71753264,144.9517411,bus
Kingsley College/South St (Hadfield),-37.71545421,144.9498585,bus
Pascoe Vale Gardens Retirement Village/South St (Hadfield),-37.71502252,144.9462856,bus
Princess St/South St (Hadfield),-37.71465911,144.9430172,bus
Fenwick St/Chadstone Rd (Malvern East),-37.88227985,145.0791112,bus
Cumberland Rd/South St (Hadfield),-37.71443728,144.9411515,bus
West St/South St (Hadfield),-37.71402473,144.9376576,bus
Walter St/West St (Hadfield),-37.71169524,144.9374046,bus
Ila St/West St (Glenroy),-37.70987168,144.9377388,bus
West St/Glenroy Rd (Glenroy),-37.70739284,144.9377054,bus
Sewell Reserve/Glenroy Rd (Glenroy),-37.70708278,144.9349236,bus
Northern Golf Club/Glenroy Rd (Glenroy),-37.70654888,144.9301744,bus
Glenroy College/Cardinal Rd (Glenroy),-37.70468726,144.9288537,bus
St Agnes Ct/Melbourne Ave (Glenroy),-37.70354051,144.9261634,bus
Corpus Christi School/Melbourne Ave (Glenroy),-37.70320958,144.923235,bus
Churchill St/Melbourne Ave (Glenroy),-37.70289538,144.9207484,bus
Jeffrey St/Lauricella Ave (Keilor East),-37.74565731,144.8613894,bus
St Damian's PS/Settlement Rd (Bundoora),-37.69764146,145.0564736,bus
Arcade Sq/West Gtwy (Keilor East),-37.74537607,144.8553373,bus
Sterling Dr/Norwood Dr (Keilor East),-37.74183769,144.8525456,bus
28 Sterling Dr (Keilor East),-37.74175311,144.8607755,bus
Buckley St/Milleara Rd (Avondale Heights),-37.75213766,144.8614412,bus
Chaumont Dr/Milleara Rd (Avondale Heights),-37.75519703,144.8601953,bus
Holden Ave/Military Rd (Avondale Heights),-37.75702951,144.8598701,bus
Ridley Ave/Military Rd (Avondale Heights),-37.76090433,144.8613476,bus
Westminster Dr/Military Rd (Avondale Heights),-37.76347411,144.8624201,bus
Alexander St/Military Rd (Avondale Heights),-37.76712599,144.8640291,bus
Riverside Ave/Military Rd (Avondale Heights),-37.76962307,144.8650698,bus
Glenside St/Canning St (Avondale Heights),-37.77076024,144.8686472,bus
